Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type,Cashflow_Balance
2024-12-14,Zachodniopomorskie,Cattle Feed (kg),1050.8,0.0,1.45,0.0,-1523.66,Internal Expense,N/A,EXPENSE,-1036220.61
2024-12-14,Zachodniopomorskie,Cow Milk (HL),17.53,197.6086,88.2887,3464.08,1916.38,Processing Plant,Skup,INCOME,-1034304.23
2024-12-14,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.5284,32.415,250.11,120.45,Meat Factory,Skup,INCOME,-1034183.78
2024-12-15,Zachodniopomorskie,Agricultural Fuel (liter),88.3,0.0,5.8,0.0,-512.14,Internal Expense,N/A,EXPENSE,-1027191.99
2024-12-15,Zachodniopomorskie,Cattle Feed (kg),1184.4,0.0,1.45,0.0,-1717.38,Internal Expense,N/A,EXPENSE,-1028909.37
2024-12-15,Zachodniopomorskie,Cow Milk (HL),16.08,214.5999,89.7341,3450.77,2007.85,Meat Factory,Skup,INCOME,-1026679.85
2024-12-15,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,86.7408,36.3473,173.48,100.79,Farmer's Market,RHD,INCOME,-1028687.7
2024-12-15,Zachodniopomorskie,Potatoes (Deciton),98.0,100.2766,45.2227,9827.11,5395.29,Meat Factory,Skup,INCOME,-1028788.49
2024-12-16,Zachodniopomorskie,Agricultural Fuel (liter),99.7,0.0,5.8,0.0,-578.26,Internal Expense,N/A,EXPENSE,-1029487.63
2024-12-16,Zachodniopomorskie,Cattle Feed (kg),1132.6,0.0,1.45,0.0,-1642.27,Internal Expense,N/A,EXPENSE,-1031129.9
2024-12-16,Zachodniopomorskie,Cow Milk (HL),14.3,197.352,90.7909,2822.13,1523.82,Meat Factory,Skup,INCOME,-1029606.08
2024-12-16,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.2157,36.8275,162.43,88.78,Eco-Shop,RHD,INCOME,-1029517.3
2024-12-16,Zachodniopomorskie,Potatoes (Deciton),90.0,98.3176,44.4217,8848.58,4850.63,Processing Plant,Skup,INCOME,-1024666.67
2024-12-17,Zachodniopomorskie,Agricultural Fuel (liter),108.7,0.0,5.8,0.0,-630.46,Internal Expense,N/A,EXPENSE,-1025297.13
2024-12-17,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,Skup,EXPENSE,-1026646.14
2024-12-17,Zachodniopomorskie,Cow Milk (HL),10.49,210.8167,89.7218,2211.47,1270.29,Meat Factory,Skup,INCOME,-1025375.85
2024-12-17,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.2613,34.0313,361.57,157.38,Meat Factory,Skup,INCOME,-1025218.47
2024-12-18,Zachodniopomorskie,Agricultural Fuel (liter),65.4,0.0,5.8,0.0,-379.32,Internal Expense,N/A,EXPENSE,-1023732.18
2024-12-18,Zachodniopomorskie,Cattle Feed (kg),933.1,0.0,1.45,0.0,-1353.0,Internal Expense,N/A,EXPENSE,-1025085.18
2024-12-18,Zachodniopomorskie,Cow Milk (HL),16.16,195.3385,89.7355,3156.67,1706.54,Food Wholesaler,Skup,INCOME,-1023352.86
2024-12-18,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,59.6171,33.1052,357.7,159.07,Food Wholesaler,Skup,INCOME,-1025059.4
2024-12-19,Zachodniopomorskie,Agricultural Fuel (liter),59.8,0.0,5.8,0.0,-346.84,Internal Expense,N/A,EXPENSE,-1025432.02
2024-12-19,Zachodniopomorskie,Cattle Feed (kg),1170.1,0.0,1.45,0.0,-1696.64,Internal Expense,N/A,EXPENSE,-1027128.66
2024-12-19,Zachodniopomorskie,Cow Milk (HL),14.8,204.9719,85.0384,3033.58,1775.01,Agricultural Wholesale,Skup,INCOME,-1025353.65
2024-12-19,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,58.4897,31.5851,233.96,107.62,Meat Factory,Skup,INCOME,-1025246.03
2024-12-19,Zachodniopomorskie,Potatoes (Deciton),14.0,245.0518,43.5479,3430.73,2821.06,Eco-Shop,RHD,INCOME,-1022424.97
2024-12-20,Zachodniopomorskie,Agricultural Fuel (liter),64.5,0.0,5.8,0.0,-374.1,Internal Expense,N/A,EXPENSE,-1019272.41
2024-12-20,Zachodniopomorskie,Cattle Feed (kg),993.7,0.0,1.45,0.0,-1440.86,Internal Expense,N/A,EXPENSE,-1020713.27
2024-12-20,Zachodniopomorskie,Cow Milk (HL),11.27,213.6077,81.9496,2407.36,1483.79,Meat Factory,Skup,INCOME,-1019020.86
2024-12-20,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.547,34.0383,292.74,122.55,Processing Plant,Skup,INCOME,-1018898.31
2024-12-20,Zachodniopomorskie,Potatoes (Deciton),43.0,87.4876,42.8291,3761.97,1920.32,Processing Plant,Skup,INCOME,-1020504.65
2024-12-21,Zachodniopomorskie,Agricultural Fuel (liter),90.1,0.0,5.8,0.0,-522.58,Internal Expense,N/A,EXPENSE,-1021235.85
2024-12-21,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-1022584.86
2024-12-21,Zachodniopomorskie,Cow Milk (HL),12.52,191.259,85.6238,2394.56,1322.55,Food Wholesaler,Skup,INCOME,-1021262.31
2024-12-21,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.0778,33.947,82.08,48.13,Local Restaurant,RHD,INCOME,-1021214.18
2024-12-21,Zachodniopomorskie,Beef Cattle (Highlander),5.0,5990.0063,3390.1454,29950.03,12999.3,Food Wholesaler,Skup,INCOME,-1008214.88
2024-12-22,Zachodniopomorskie,Agricultural Fuel (liter),120.9,0.0,5.8,0.0,-701.22,Internal Expense,N/A,EXPENSE,-1007028.26
2024-12-22,Zachodniopomorskie,Cattle Feed (kg),475.9,0.0,1.45,0.0,-690.06,Internal Expense,Skup,EXPENSE,-1007718.32
2024-12-22,Zachodniopomorskie,Cow Milk (HL),17.44,191.7977,83.5497,3344.95,1887.84,Processing Plant,Skup,INCOME,-1006327.04
2024-12-22,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.5524,35.0855,345.31,134.8,Food Wholesaler,Skup,INCOME,-1007583.52
2024-12-23,Zachodniopomorskie,Agricultural Fuel (liter),117.5,0.0,5.8,0.0,-681.5,Internal Expense,N/A,EXPENSE,-1007355.96
2024-12-23,Zachodniopomorskie,Cattle Feed (kg),1009.6,0.0,1.45,0.0,-1463.92,Internal Expense,N/A,EXPENSE,-1006674.46
2024-12-23,Zachodniopomorskie,Cow Milk (HL),17.49,217.7017,87.5197,3807.6,2276.88,Meat Factory,Skup,INCOME,-1005306.64
2024-12-23,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,82.2758,34.2254,164.55,96.1,Local Restaurant,RHD,INCOME,-1005210.54
2024-12-24,Zachodniopomorskie,Agricultural Fuel (liter),89.1,0.0,5.8,0.0,-516.78,Internal Expense,N/A,EXPENSE,-1007872.74
2024-12-24,Zachodniopomorskie,Cattle Feed (kg),796.3,0.0,1.45,0.0,-1154.64,Internal Expense,N/A,EXPENSE,-1009027.38
2024-12-24,Zachodniopomorskie,Cow Milk (HL),13.21,205.6274,91.653,2716.34,1505.6,Meat Factory,Skup,INCOME,-1007521.78
2024-12-24,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,77.4485,33.8708,77.45,43.58,Eco-Shop,RHD,INCOME,-1007478.2
2024-12-25,Zachodniopomorskie,Agricultural Fuel (liter),55.9,0.0,5.8,0.0,-324.22,Internal Expense,N/A,EXPENSE,-1007802.42
2024-12-25,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-1009151.43
2024-12-25,Zachodniopomorskie,Cow Milk (HL),15.23,218.4252,88.1502,3326.62,1984.09,Agricultural Wholesale,Skup,INCOME,-1007167.34
2024-12-25,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.4454,33.2294,368.67,169.29,Food Wholesaler,Skup,INCOME,-1006998.05
2024-12-25,Zachodniopomorskie,Potatoes (Deciton),103.0,91.4201,41.8578,9416.27,5104.92,Processing Plant,Skup,INCOME,-1001893.13
2024-12-26,Zachodniopomorskie,Agricultural Fuel (liter),112.8,0.0,5.8,0.0,-654.24,Internal Expense,N/A,EXPENSE,-1000610.17
2024-12-26,Zachodniopomorskie,Cattle Feed (kg),1018.9,0.0,1.45,0.0,-1477.4,Internal Expense,N/A,EXPENSE,-1002087.57
2024-12-26,Zachodniopomorskie,Cow Milk (HL),13.02,213.6344,78.6787,2781.52,1757.12,Food Wholesaler,Skup,INCOME,-999955.93
2024-12-26,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.9235,32.9098,377.54,180.08,Meat Factory,Skup,INCOME,-1001713.05
2024-12-27,Zachodniopomorskie,Agricultural Fuel (liter),53.9,0.0,5.8,0.0,-312.62,Internal Expense,N/A,EXPENSE,-1002400.19
2024-12-27,Zachodniopomorskie,Cattle Feed (kg),625.4,0.0,1.45,0.0,-906.83,Internal Expense,N/A,EXPENSE,-1003307.02
2024-12-27,Zachodniopomorskie,Cow Milk (HL),16.69,213.7418,80.6954,3567.35,2220.54,Processing Plant,Skup,INCOME,-1001086.48
2024-12-27,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.8885,32.9755,82.89,49.91,Eco-Shop,RHD,INCOME,-1001036.57
2024-12-27,Zachodniopomorskie,Potatoes (Deciton),51.0,88.3638,41.6506,4506.55,2382.37,Processing Plant,Skup,INCOME,-998654.2
2024-12-28,Zachodniopomorskie,Agricultural Fuel (liter),105.5,0.0,5.8,0.0,-611.9,Internal Expense,N/A,EXPENSE,-999266.1
2024-12-28,Zachodniopomorskie,Cattle Feed (kg),545.4,0.0,1.45,0.0,-790.83,Internal Expense,N/A,EXPENSE,-1000056.93
2024-12-28,Zachodniopomorskie,Cow Milk (HL),13.87,209.5452,83.4289,2906.39,1749.23,Food Wholesaler,Skup,INCOME,-998307.7
2024-12-28,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,64.2459,32.9244,256.98,125.28,Processing Plant,Skup,INCOME,-998182.42
2024-12-29,Zachodniopomorskie,Agricultural Fuel (liter),81.3,0.0,5.8,0.0,-471.54,Internal Expense,N/A,EXPENSE,-995715.11
2024-12-29,Zachodniopomorskie,Cattle Feed (kg),541.9,0.0,1.45,0.0,-785.76,Internal Expense,N/A,EXPENSE,-996500.87
2024-12-29,Zachodniopomorskie,Cow Milk (HL),16.82,207.4827,82.312,3489.86,2105.37,Agricultural Wholesale,Skup,INCOME,-994395.5
2024-12-29,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,59.5842,35.4328,297.92,120.76,Meat Factory,Skup,INCOME,-995243.57
2024-12-29,Zachodniopomorskie,Potatoes (Deciton),50.0,96.9696,40.6078,4848.48,2818.09,Agricultural Wholesale,Skup,INCOME,-995364.33
2024-12-30,Zachodniopomorskie,Agricultural Fuel (liter),102.8,0.0,5.8,0.0,-596.24,Internal Expense,Skup,EXPENSE,-994991.74
2024-12-30,Zachodniopomorskie,Cattle Feed (kg),560.8,0.0,1.45,0.0,-813.16,Internal Expense,N/A,EXPENSE,-995804.9
2024-12-30,Zachodniopomorskie,Cow Milk (HL),17.12,219.2497,82.6599,3753.55,2338.41,Agricultural Wholesale,Skup,INCOME,-993466.49
2024-12-30,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,88.8689,34.9597,355.48,215.64,Local Restaurant,RHD,INCOME,-993250.85
2024-12-30,Zachodniopomorskie,Potatoes (Deciton),50.0,227.2502,43.695,11362.51,9177.76,Local Restaurant,RHD,INCOME,-984073.09
2024-12-31,Zachodniopomorskie,Agricultural Fuel (liter),96.9,0.0,5.8,0.0,-562.02,Internal Expense,N/A,EXPENSE,-980828.95
2024-12-31,Zachodniopomorskie,Cattle Feed (kg),1065.4,0.0,1.45,0.0,-1544.83,Internal Expense,N/A,EXPENSE,-982373.78
2024-12-31,Zachodniopomorskie,Cow Milk (HL),13.39,202.6435,85.088,2713.4,1574.07,Food Wholesaler,Skup,INCOME,-980368.54
2024-12-31,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.769,32.9659,167.54,101.61,Private Individual,RHD,INCOME,-980266.93
2024-12-31,Zachodniopomorskie,Potatoes (Deciton),48.0,87.3658,42.9809,4193.56,2130.48,Agricultural Wholesale,Skup,INCOME,-981942.61
2025-01-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE,-983954.78
2025-01-01,Zachodniopomorskie,Stable Box Rent (Horses),20.0,1236.6133,293.8889,24732.27,18854.49,Horse Owner,B2B,INCOME,-965100.29
2025-01-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE,-980100.29
2025-01-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,1096.0,0.0,-1096.0,Internal Expense,N/A,EXPENSE,-981196.29
2025-01-01,Zachodniopomorskie,Agricultural Fuel (liter),52.3,0.0,5.8,0.0,-303.34,Internal Expense,N/A,EXPENSE,-981499.63
2025-01-01,Zachodniopomorskie,Cattle Feed (kg),503.0,0.0,1.45,0.0,-729.35,Internal Expense,N/A,EXPENSE,-982228.98
2025-01-01,Zachodniopomorskie,Cow Milk (HL),16.79,199.9144,82.7749,3356.56,1966.77,Agricultural Wholesale,Skup,INCOME,-980262.21
2025-01-01,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.6085,34.4078,333.04,161.0,Meat Factory,Skup,INCOME,-982212.78
2025-01-02,Zachodniopomorskie,Agricultural Fuel (liter),101.5,0.0,5.8,0.0,-588.7,Internal Expense,N/A,EXPENSE,-979641.03
2025-01-02,Zachodniopomorskie,Cattle Feed (kg),658.5,0.0,1.45,0.0,-954.82,Internal Expense,N/A,EXPENSE,-979052.33
2025-01-02,Zachodniopomorskie,Cow Milk (HL),16.39,214.3708,88.412,3513.54,2064.47,Processing Plant,Skup,INCOME,-978097.51
2025-01-02,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,84.5985,34.4831,169.2,100.23,Private Individual,RHD,INCOME,-980161.98
2025-01-03,Zachodniopomorskie,Agricultural Fuel (liter),71.9,0.0,5.8,0.0,-417.02,Internal Expense,N/A,EXPENSE,-980058.05
2025-01-03,Zachodniopomorskie,Cattle Feed (kg),898.8,0.0,1.45,0.0,-1303.26,Internal Expense,N/A,EXPENSE,-981361.31
2025-01-03,Zachodniopomorskie,Cow Milk (HL),13.5,192.5396,87.6281,2599.28,1416.3,Processing Plant,Skup,INCOME,-979945.01
2025-01-03,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,66.8439,36.4272,401.06,182.5,Agricultural Wholesale,Skup,INCOME,-979762.51
2025-01-04,Zachodniopomorskie,Agricultural Fuel (liter),119.4,0.0,5.8,0.0,-692.52,Internal Expense,N/A,EXPENSE,-980455.03
2025-01-04,Zachodniopomorskie,Cattle Feed (kg),876.1,0.0,1.45,0.0,-1270.34,Internal Expense,N/A,EXPENSE,-981725.37
2025-01-04,Zachodniopomorskie,Cow Milk (HL),16.12,193.3862,80.0481,3117.39,1827.01,Agricultural Wholesale,Skup,INCOME,-979898.36
2025-01-04,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,60.6638,34.1383,242.66,106.11,Food Wholesaler,Skup,INCOME,-979792.25
2025-01-05,Zachodniopomorskie,Agricultural Fuel (liter),65.7,0.0,5.8,0.0,-381.06,Internal Expense,N/A,EXPENSE,-978208.69
2025-01-05,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-979557.7
2025-01-05,Zachodniopomorskie,Cow Milk (HL),16.37,192.7205,80.6026,3154.83,1835.37,Agricultural Wholesale,Skup,INCOME,-977827.63
2025-01-05,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,60.0325,34.182,300.16,129.25,Agricultural Wholesale,Skup,INCOME,-979663.0
2025-01-06,Zachodniopomorskie,Agricultural Fuel (liter),99.9,0.0,5.8,0.0,-579.42,Internal Expense,N/A,EXPENSE,-980137.12
2025-01-06,Zachodniopomorskie,Cattle Feed (kg),1149.7,0.0,1.45,0.0,-1667.06,Internal Expense,N/A,EXPENSE,-981804.18
2025-01-06,Zachodniopomorskie,Cow Milk (HL),14.12,218.7654,88.8724,3088.97,1834.09,Processing Plant,Skup,INCOME,-979970.09
2025-01-06,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.4685,35.5027,332.34,154.83,Agricultural Wholesale,Skup,INCOME,-979815.26
2025-01-07,Zachodniopomorskie,Agricultural Fuel (liter),82.6,0.0,5.8,0.0,-479.08,Internal Expense,N/A,EXPENSE,-980294.34
2025-01-07,Zachodniopomorskie,Cattle Feed (kg),649.8,0.0,1.45,0.0,-942.21,Internal Expense,N/A,EXPENSE,-981236.55
2025-01-07,Zachodniopomorskie,Cow Milk (HL),13.15,203.5318,83.2314,2676.44,1581.95,Agricultural Wholesale,Skup,INCOME,-979654.6
2025-01-07,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,80.3662,34.9829,160.73,90.76,Private Individual,RHD,INCOME,-979563.84
2025-01-07,Zachodniopomorskie,Potatoes (Deciton),34.0,94.0087,43.2311,3196.3,1726.44,Agricultural Wholesale,Skup,INCOME,-977837.4
2025-01-08,Zachodniopomorskie,Agricultural Fuel (liter),77.2,0.0,5.8,0.0,-447.76,Internal Expense,N/A,EXPENSE,-979415.25
2025-01-08,Zachodniopomorskie,Cattle Feed (kg),891.6,0.0,1.45,0.0,-1292.82,Internal Expense,N/A,EXPENSE,-978967.49
2025-01-08,Zachodniopomorskie,Cow Milk (HL),12.58,215.2333,87.8141,2707.63,1602.93,Agricultural Wholesale,Skup,INCOME,-977812.32
2025-01-08,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,64.0925,31.5466,320.46,162.73,Agricultural Wholesale,Skup,INCOME,-977674.67
2025-01-09,Zachodniopomorskie,Agricultural Fuel (liter),63.2,0.0,5.8,0.0,-366.56,Internal Expense,N/A,EXPENSE,-978178.88
2025-01-09,Zachodniopomorskie,Cattle Feed (kg),868.9,0.0,1.45,0.0,-1259.9,Internal Expense,N/A,EXPENSE,-979438.78
2025-01-09,Zachodniopomorskie,Cow Milk (HL),11.79,204.7086,81.0384,2413.51,1458.07,Processing Plant,Skup,INCOME,-977980.71
2025-01-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.113,33.0309,162.23,96.17,Eco-Shop,RHD,INCOME,-977884.54
2025-01-09,Zachodniopomorskie,Beef Cattle (Highlander),5.0,6095.3388,3338.2101,30476.69,13785.64,Meat Factory,Skup,INCOME,-964098.9
2025-01-10,Zachodniopomorskie,Agricultural Fuel (liter),88.3,0.0,5.8,0.0,-512.14,Internal Expense,N/A,EXPENSE,-959038.55
2025-01-10,Zachodniopomorskie,Cattle Feed (kg),704.9,0.0,1.45,0.0,-1022.1,Internal Expense,N/A,EXPENSE,-958526.41
2025-01-10,Zachodniopomorskie,Cow Milk (HL),12.38,191.5659,82.0958,2371.59,1355.24,Agricultural Wholesale,Skup,INCOME,-957504.31
2025-01-10,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.3709,35.1409,84.37,49.23,Private Individual,RHD,INCOME,-958859.55
2025-01-10,Zachodniopomorskie,Potatoes (Deciton),92.0,97.0711,40.6567,8930.54,5190.12,Food Wholesaler,Skup,INCOME,-958908.78
2025-01-11,Zachodniopomorskie,Agricultural Fuel (liter),43.2,0.0,5.8,0.0,-250.56,Internal Expense,N/A,EXPENSE,-959289.11
2025-01-11,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-960638.12
2025-01-11,Zachodniopomorskie,Cow Milk (HL),11.39,209.8154,84.8515,2389.8,1423.34,Agricultural Wholesale,Skup,INCOME,-959214.78
2025-01-11,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,57.7241,32.8283,173.17,74.69,Agricultural Wholesale,Skup,INCOME,-959140.09
2025-01-12,Zachodniopomorskie,Agricultural Fuel (liter),108.1,0.0,5.8,0.0,-626.98,Internal Expense,N/A,EXPENSE,-952453.73
2025-01-12,Zachodniopomorskie,Cattle Feed (kg),743.4,0.0,1.45,0.0,-1077.93,Internal Expense,N/A,EXPENSE,-953531.66
2025-01-12,Zachodniopomorskie,Cow Milk (HL),17.82,209.2519,82.4559,3728.87,2259.51,Meat Factory,Skup,INCOME,-956758.09
2025-01-12,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.7821,35.1603,263.13,122.49,Agricultural Wholesale,Skup,INCOME,-959017.6
2025-01-12,Zachodniopomorskie,Potatoes (Deciton),88.0,100.6916,44.6536,8860.86,4931.34,Agricultural Wholesale,Skup,INCOME,-951826.75
2025-01-13,Zachodniopomorskie,Agricultural Fuel (liter),70.5,0.0,5.8,0.0,-408.9,Internal Expense,N/A,EXPENSE,-954144.81
2025-01-13,Zachodniopomorskie,Cattle Feed (kg),1151.1,0.0,1.45,0.0,-1669.09,Internal Expense,N/A,EXPENSE,-955200.75
2025-01-13,Zachodniopomorskie,Cow Milk (HL),12.8,199.4138,84.9737,2552.5,1464.84,Processing Plant,Skup,INCOME,-953735.91
2025-01-13,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,84.2844,33.832,168.57,100.91,Eco-Shop,RHD,INCOME,-954043.9
2025-01-14,Zachodniopomorskie,Agricultural Fuel (liter),120.8,0.0,5.8,0.0,-700.64,Internal Expense,N/A,EXPENSE,-938648.35
2025-01-14,Zachodniopomorskie,Cattle Feed (kg),964.9,0.0,1.45,0.0,-1399.1,Internal Expense,N/A,EXPENSE,-937947.71
2025-01-14,Zachodniopomorskie,Cow Milk (HL),12.22,192.1929,90.2141,2348.6,1246.18,Food Wholesaler,Skup,INCOME,-937402.17
2025-01-14,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.6185,33.0301,328.09,162.94,Processing Plant,Skup,INCOME,-942103.37
2025-01-14,Zachodniopomorskie,Potatoes (Deciton),101.0,99.3253,44.3277,10031.86,5554.76,Meat Factory,Skup,INCOME,-936548.61
2025-01-14,Zachodniopomorskie,Beef Cattle (Highlander),5.0,5928.7672,3573.2504,29643.84,11777.59,Agricultural Wholesale,Skup,INCOME,-942266.31
2025-01-15,Zachodniopomorskie,Agricultural Fuel (liter),71.0,0.0,5.8,0.0,-411.8,Internal Expense,N/A,EXPENSE,-934315.78
2025-01-15,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-935664.79
2025-01-15,Zachodniopomorskie,Cow Milk (HL),12.38,198.6665,79.5654,2459.49,1474.47,Food Wholesaler,Skup,INCOME,-934190.32
2025-01-15,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.0544,35.7914,348.33,133.58,Agricultural Wholesale,Skup,INCOME,-933903.98
2025-01-15,Zachodniopomorskie,Potatoes (Deciton),63.0,95.6186,42.2121,6023.97,3364.61,Meat Factory,Skup,INCOME,-934037.56
2025-01-16,Zachodniopomorskie,Agricultural Fuel (liter),97.7,0.0,5.8,0.0,-566.66,Internal Expense,N/A,EXPENSE,-934756.98
2025-01-16,Zachodniopomorskie,Cattle Feed (kg),1095.9,0.0,1.45,0.0,-1589.06,Internal Expense,N/A,EXPENSE,-936346.04
2025-01-16,Zachodniopomorskie,Cow Milk (HL),13.13,205.0958,79.9528,2692.91,1643.13,Meat Factory,Skup,INCOME,-934702.91
2025-01-16,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,61.4909,36.7141,245.96,99.1,Processing Plant,Skup,INCOME,-934603.81
2025-01-17,Zachodniopomorskie,Agricultural Fuel (liter),83.6,0.0,5.8,0.0,-484.88,Internal Expense,N/A,EXPENSE,-935088.69
2025-01-17,Zachodniopomorskie,Cattle Feed (kg),955.1,0.0,1.45,0.0,-1384.9,Internal Expense,N/A,EXPENSE,-936473.59
2025-01-17,Zachodniopomorskie,Cow Milk (HL),17.73,202.668,87.4209,3593.3,2043.33,Meat Factory,Skup,INCOME,-934430.26
2025-01-17,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.403,35.7301,261.61,118.69,Food Wholesaler,Skup,INCOME,-934311.57
2025-01-18,Zachodniopomorskie,Agricultural Fuel (liter),95.7,0.0,5.8,0.0,-555.06,Internal Expense,N/A,EXPENSE,-932932.29
2025-01-18,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-934281.3
2025-01-18,Zachodniopomorskie,Cow Milk (HL),16.02,203.2978,89.4502,3256.83,1823.84,Processing Plant,Skup,INCOME,-932377.23
2025-01-18,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,62.3801,34.7541,249.52,110.5,Processing Plant,Skup,INCOME,-934201.07
2025-01-19,Zachodniopomorskie,Agricultural Fuel (liter),43.7,0.0,5.8,0.0,-253.46,Internal Expense,N/A,EXPENSE,-934534.76
2025-01-19,Zachodniopomorskie,Cattle Feed (kg),555.6,0.0,1.45,0.0,-805.62,Internal Expense,N/A,EXPENSE,-935340.38
2025-01-19,Zachodniopomorskie,Cow Milk (HL),10.11,213.2502,80.676,2155.96,1340.33,Meat Factory,Skup,INCOME,-934000.05
2025-01-19,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.9052,36.1229,329.53,148.92,Meat Factory,Skup,INCOME,-933851.13
2025-01-20,Zachodniopomorskie,Agricultural Fuel (liter),56.4,0.0,5.8,0.0,-327.12,Internal Expense,N/A,EXPENSE,-932668.75
2025-01-20,Zachodniopomorskie,Cattle Feed (kg),983.0,0.0,1.45,0.0,-1425.35,Internal Expense,N/A,EXPENSE,-934094.1
2025-01-20,Zachodniopomorskie,Cow Milk (HL),10.65,214.1107,90.5646,2280.28,1315.77,Food Wholesaler,Skup,INCOME,-932778.33
2025-01-20,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.5706,32.4206,178.71,81.45,Processing Plant,Skup,INCOME,-932696.88
2025-01-20,Zachodniopomorskie,Potatoes (Deciton),31.0,91.9529,43.2592,2850.54,1509.5,Food Wholesaler,Skup,INCOME,-932341.63
2025-01-21,Zachodniopomorskie,Agricultural Fuel (liter),68.7,0.0,5.8,0.0,-398.46,Internal Expense,N/A,EXPENSE,-932668.24
2025-01-21,Zachodniopomorskie,Cattle Feed (kg),971.2,0.0,1.45,0.0,-1408.24,Internal Expense,N/A,EXPENSE,-934105.12
2025-01-21,Zachodniopomorskie,Cow Milk (HL),13.04,209.5678,82.642,2732.76,1655.11,Meat Factory,Skup,INCOME,-932269.78
2025-01-21,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,66.332,36.2928,397.99,180.23,Agricultural Wholesale,Skup,INCOME,-933924.89
2025-01-22,Zachodniopomorskie,Agricultural Fuel (liter),61.7,0.0,5.8,0.0,-357.86,Internal Expense,N/A,EXPENSE,-933026.1
2025-01-22,Zachodniopomorskie,Cattle Feed (kg),861.6,0.0,1.45,0.0,-1249.32,Internal Expense,N/A,EXPENSE,-934275.42
2025-01-22,Zachodniopomorskie,Cow Milk (HL),12.99,211.9881,80.828,2753.73,1703.77,Meat Factory,Skup,INCOME,-932571.65
2025-01-22,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,59.326,35.2796,296.63,120.23,Meat Factory,Skup,INCOME,-932451.42
