Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type
2024-09-21,Zachodniopomorskie,Agricultural Fuel (liter),86.5,0.0,5.8,0.0,-501.7,Internal Expense,N/A,EXPENSE
2024-09-21,Zachodniopomorskie,Cattle Feed (kg),887.8,0.0,1.45,0.0,-1287.31,Internal Expense,N/A,EXPENSE
2024-09-21,Zachodniopomorskie,Cow Milk (HL),12.16,189.9562,81.309,2309.87,1321.15,Processing Plant,Skup,INCOME
2024-09-21,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,78.5357,35.3649,157.07,86.34,Eco-Shop,RHD,INCOME
2024-09-21,Zachodniopomorskie,Broiler Poultry (KG),33.9,7.168,2.4996,243.0,158.26,Farmer's Market,RHD,INCOME
2024-09-21,Zachodniopomorskie,Buckwheat (Ton),3.6,1009.6062,526.3106,3634.58,1739.86,Agricultural Wholesale,Skup,INCOME
2024-09-22,Zachodniopomorskie,Agricultural Fuel (liter),65.4,0.0,5.8,0.0,-379.32,Internal Expense,N/A,EXPENSE
2024-09-22,Zachodniopomorskie,Cattle Feed (kg),1027.5,0.0,1.45,0.0,-1489.88,Internal Expense,N/A,EXPENSE
2024-09-22,Zachodniopomorskie,Cow Milk (HL),18.46,190.5851,92.0781,3518.2,1818.44,Food Wholesaler,Skup,INCOME
2024-09-22,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,64.8456,34.1001,259.38,122.98,Food Wholesaler,Skup,INCOME
2024-09-22,Zachodniopomorskie,Buckwheat (Ton),3.4,1051.0062,494.9304,3573.42,1890.66,Meat Factory,Skup,INCOME
2024-09-23,Zachodniopomorskie,Agricultural Fuel (liter),107.7,0.0,5.8,0.0,-624.66,Internal Expense,N/A,EXPENSE
2024-09-23,Zachodniopomorskie,Cattle Feed (kg),979.0,0.0,1.45,0.0,-1419.55,Internal Expense,N/A,EXPENSE
2024-09-23,Zachodniopomorskie,Cow Milk (HL),15.21,195.8141,90.7947,2978.33,1597.34,Processing Plant,Skup,INCOME
2024-09-23,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.1119,31.5839,177.34,82.59,Processing Plant,Skup,INCOME
2024-09-23,Zachodniopomorskie,Rapeseed (Ton),0.7,2452.8516,978.3807,1717.0,1032.13,Farmer's Market,RHD,INCOME
2024-09-24,Zachodniopomorskie,Agricultural Fuel (liter),71.4,0.0,5.8,0.0,-414.12,Internal Expense,N/A,EXPENSE
2024-09-24,Zachodniopomorskie,Cattle Feed (kg),1036.1,0.0,1.45,0.0,-1502.34,,N/A,EXPENSE
2024-09-24,Zachodniopomorskie,Cow Milk (HL),16.11,195.724,91.2464,3153.11,1683.13,Processing Plant,Skup,INCOME
2024-09-24,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,66.2729,33.7502,265.09,130.09,Meat Factory,Skup,INCOME
2024-09-24,Zachodniopomorskie,Broiler Poultry (KG),75.9,5.5161,2.8778,418.67,200.24,Food Wholesaler,Skup,INCOME
2024-09-25,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-450.08,Internal Expense,N/A,EXPENSE
2024-09-25,Zachodniopomorskie,Cattle Feed (kg),659.6,0.0,1.45,0.0,-956.42,Internal Expense,N/A,EXPENSE
2024-09-25,Zachodniopomorskie,Cow Milk (HL),14.84,208.662,83.1048,3096.54,1863.26,Processing Plant,Skup,INCOME
2024-09-25,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,77.1187,36.4589,77.12,40.66,Farmer's Market,RHD,INCOME
2024-09-26,Zachodniopomorskie,Agricultural Fuel (liter),74.7,0.0,5.8,0.0,-433.26,Internal Expense,N/A,EXPENSE
2024-09-26,Zachodniopomorskie,Cattle Feed (kg),879.6,0.0,1.45,0.0,-1275.42,Internal Expense,N/A,EXPENSE
2024-09-26,Zachodniopomorskie,Cow Milk (HL),16.76,217.507,81.0626,3645.42,2286.81,Agricultural Wholesale,Skup,INCOME
2024-09-26,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.8022,32.7771,84.8,52.02,Farmer's Market,RHD,INCOME
2024-09-26,Zachodniopomorskie,Broiler Poultry (KG),141.0,5.18,2.8529,730.38,328.12,Meat Factory,Skup,INCOME
2024-09-26,Zachodniopomorskie,Rapeseed (Ton),1.8,2423.4304,1032.658,-5637.83,2503.39,Private Individual,RHD,INCOME
2024-09-27,Zachodniopomorskie,Agricultural Fuel (liter),113.8,0.0,5.8,0.0,-660.04,Internal Expense,N/A,EXPENSE
2024-09-27,Zachodniopomorskie,Cattle Feed (kg),650.2,0.0,1.45,0.0,-942.79,Internal Expense,N/A,EXPENSE
2024-09-27,Zachodniopomorskie,Cow Milk (HL),13.52,202.1073,84.2264,2732.49,1593.75,Food Wholesaler,Skup,INCOME
2024-09-27,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.8395,31.7796,309.2,150.3,Meat Factory,Skup,INCOME
2024-09-28,Zachodniopomorskie,Agricultural Fuel (liter),100.6,0.0,5.8,0.0,-583.48,Internal Expense,N/A,EXPENSE
2024-09-28,Zachodniopomorskie,Cattle Feed (kg),696.1,0.0,1.45,0.0,-1009.35,,N/A,EXPENSE
2024-09-28,Zachodniopomorskie,Cow Milk (HL),18.1,217.7189,89.3461,3940.71,2323.55,,Skup,INCOME
2024-09-28,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,77.0909,36.2006,154.18,81.78,Farmer's Market,RHD,INCOME
2024-09-28,Zachodniopomorskie,Broiler Poultry (KG),52.3,5.4063,2.6779,282.75,142.7,Food Wholesaler,Skup,INCOME
2024-09-29,Zachodniopomorskie,Agricultural Fuel (liter),115.5,0.0,5.8,0.0,-669.9,Internal Expense,N/A,EXPENSE
2024-09-29,Zachodniopomorskie,Cattle Feed (kg),662.7,0.0,1.45,0.0,-960.92,Internal Expense,N/A,EXPENSE
2024-09-29,Zachodniopomorskie,Cow Milk (HL),16.19,196.1912,84.9195,3176.34,1801.49,Agricultural Wholesale,Skup,INCOME
2024-09-29,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.777,31.7114,179.33,84.2,Agricultural Wholesale,Skup,INCOME
2024-09-29,Zachodniopomorskie,Buckwheat (Ton),2.0,990.4618,465.4213,1980.92,1050.08,,Skup,INCOME
2024-09-30,Zachodniopomorskie,Agricultural Fuel (liter),84.0,0.0,5.8,0.0,-487.2,Internal Expense,N/A,EXPENSE
2024-09-30,Zachodniopomorskie,Cattle Feed (kg),970.0,0.0,1.45,0.0,-1406.5,Internal Expense,N/A,EXPENSE
2024-09-30,Zachodniopomorskie,Cow Milk (HL),18.85,215.9492,85.8122,4070.64,2453.08,Processing Plant,Skup,INCOME
2024-09-30,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.3005,36.0024,174.9,66.89,Food Wholesaler,Skup,INCOME
2024-10-01,Zachodniopomorskie,KRUS Insurance Contribution,,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE
2024-10-01,Zachodniopomorskie,Stable Box Rent (Horses),16.0,1338.8978,289.9288,21422.36,16783.5,Stud Farm,B2B,INCOME
2024-10-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE
2024-10-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,3145.0,0.0,-3145.0,Internal Expense,N/A,EXPENSE
2024-10-01,Zachodniopomorskie,Agricultural Fuel (liter),114.6,0.0,5.8,0.0,-664.68,Internal Expense,N/A,EXPENSE
2024-10-01,Zachodniopomorskie,Cattle Feed (kg),513.2,0.0,1.45,0.0,-744.14,Internal Expense,N/A,EXPENSE
2024-10-01,Zachodniopomorskie,Cow Milk (HL),15.63,201.85,80.4311,3154.92,1897.78,Meat Factory,,INCOME
2024-10-01,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.7257,34.4891,191.18,87.71,Agricultural Wholesale,Skup,INCOME
2024-10-01,Zachodniopomorskie,Broiler Poultry (KG),90.4,5.2137,2.7158,471.32,225.81,Food Wholesaler,Skup,INCOME
2024-10-02,Zachodniopomorskie,Agricultural Fuel (liter),67.3,0.0,5.8,0.0,-390.34,Internal Expense,N/A,EXPENSE
2024-10-02,Zachodniopomorskie,Cattle Feed (kg),678.5,0.0,1.45,0.0,-983.82,Internal Expense,N/A,EXPENSE
2024-10-02,Zachodniopomorskie,Cow Milk (HL),18.15,207.2866,86.9895,3762.25,2183.39,Agricultural Wholesale,Skup,INCOME
2024-10-02,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.1193,35.9888,195.36,87.39,Agricultural Wholesale,Skup,INCOME
2024-10-03,Zachodniopomorskie,Agricultural Fuel (liter),55.2,0.0,5.8,20000.0,-320.16,Internal Expense,N/A,EXPENSE
2024-10-03,Zachodniopomorskie,Cattle Feed (kg),1127.3,0.0,1.45,0.0,-1634.58,Internal Expense,N/A,EXPENSE
2024-10-03,Zachodniopomorskie,Cow Milk (HL),,211.0561,79.3849,3167.95,1976.38,Agricultural Wholesale,Skup,INCOME
2024-10-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.8488,33.4754,294.24,126.86,Food Wholesaler,Skup,INCOME
2024-10-03,Zachodniopomorskie,Broiler Poultry (KG),126.5,4.9724,2.6623,629.01,292.23,Meat Factory,Skup,INCOME
2024-10-04,Zachodniopomorskie,Agricultural Fuel (liter),40.9,0.0,5.8,0.0,-237.22,Internal Expense,N/A,EXPENSE
2024-10-04,Zachodniopomorskie,Cattle Feed (kg),934.8,0.0,1.45,0.0,-1355.46,Internal Expense,N/A,EXPENSE
2024-10-04,Zachodniopomorskie,Cow Milk (HL),16.56,218.8024,88.6509,3623.37,2155.31,Agricultural Wholesale,Skup,INCOME
2024-10-04,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,78.2237,35.8064,78.22,42.41,Private Individual,RHD,INCOME
2024-10-04,Zachodniopomorskie,Buckwheat (Ton),,996.1156,507.4758,2390.68,1172.74,Meat Factory,Skup,INCOME
2024-10-05,Zachodniopomorskie,Agricultural Fuel (liter),123.9,0.0,5.8,0.0,-718.62,Internal Expense,N/A,EXPENSE
2024-10-05,Zachodniopomorskie,Cattle Feed (kg),631.7,0.0,1.45,0.0,-915.97,Internal Expense,N/A,EXPENSE
2024-10-05,Zachodniopomorskie,Cow Milk (HL),14.52,217.0141,79.6037,3151.04,1995.19,Processing Plant,Skup,INCOME
2024-10-05,Zachodniopomorskie,Chicken Eggs (100 pcs),,87.8209,35.6912,175.64,104.26,Local Restaurant,RHD,INCOME
2024-10-05,Zachodniopomorskie,Broiler Poultry (KG),98.5,4.7971,2.8154,472.51,195.19,Meat Factory,,INCOME
2024-10-06,Zachodniopomorskie,Agricultural Fuel (liter),122.2,0.0,5.8,0.0,-708.76,Internal Expense,N/A,EXPENSE
2024-10-06,Zachodniopomorskie,Cattle Feed (kg),1069.5,0.0,1.45,0.0,-1550.77,Internal Expense,N/A,EXPENSE
2024-10-06,Zachodniopomorskie,Cow Milk (HL),12.29,210.2318,90.9642,2583.75,1465.8,Agricultural Wholesale,,INCOME
2024-10-06,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.3485,34.6257,350.09,142.34,Agricultural Wholesale,Skup,INCOME
2024-10-07,Zachodniopomorskie,Agricultural Fuel (liter),64.6,0.0,5.8,0.0,-374.68,Internal Expense,N/A,EXPENSE
2024-10-07,Zachodniopomorskie,Cattle Feed (kg),560.2,0.0,1.45,0.0,-812.29,,,EXPENSE
2024-10-07,Zachodniopomorskie,Cow Milk (HL),16.82,189.5409,89.1912,3188.08,1687.88,Processing Plant,Skup,INCOME
2024-10-07,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.6357,33.677,333.18,164.8,Meat Factory,Skup,INCOME
2024-10-08,Zachodniopomorskie,Agricultural Fuel (liter),105.1,0.0,5.8,0.0,-609.58,Internal Expense,N/A,EXPENSE
2024-10-08,Zachodniopomorskie,Cattle Feed (kg),493.8,0.0,1.45,0.0,-716.01,Internal Expense,N/A,EXPENSE
2024-10-08,Zachodniopomorskie,Cow Milk (HL),16.48,204.854,80.9878,3375.99,2041.31,Meat Factory,Skup,INCOME
2024-10-08,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,90.0973,31.5723,180.19,117.05,Farmer's Market,RHD,INCOME
2024-10-08,Zachodniopomorskie,Broiler Poultry (KG),31.2,7.3691,2.5502,229.92,150.35,Farmer's Market,RHD,INCOME
2024-10-08,Zachodniopomorskie,Buckwheat (Ton),3.5,1123.0905,518.318,3930.82,2116.71,Food Wholesaler,Skup,INCOME
2024-10-09,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-236.06,Internal Expense,N/A,EXPENSE
2024-10-09,Zachodniopomorskie,Cattle Feed (kg),588.7,0.0,1.45,0.0,-853.62,Internal Expense,N/A,EXPENSE
2024-10-09,Zachodniopomorskie,Cow Milk (HL),10.61,216.595,90.5614,2298.07,1337.21,Meat Factory,Skup,INCOME
2024-10-09,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.7331,32.6327,376.4,180.6,Food Wholesaler,Skup,INCOME
2024-10-10,Zachodniopomorskie,Agricultural Fuel (liter),57.1,0.0,5.8,0.0,-331.18,Internal Expense,N/A,EXPENSE
2024-10-10,Zachodniopomorskie,Cattle Feed (kg),774.6,0.0,1.45,0.0,-1123.17,,N/A,EXPENSE
2024-10-10,Zachodniopomorskie,Cow Milk (HL),14.96,194.7524,87.8633,2913.5,1599.07,Agricultural Wholesale,Skup,INCOME
2024-10-10,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.1185,32.7078,366.71,170.46,Agricultural Wholesale,Skup,INCOME
2024-10-10,Zachodniopomorskie,Broiler Poultry (KG),98.6,5.1796,2.5407,510.71,260.2,Meat Factory,Skup,INCOME
2024-10-11,Zachodniopomorskie,Agricultural Fuel (liter),109.3,0.0,5.8,0.0,-633.94,Internal Expense,N/A,EXPENSE
2024-10-11,Zachodniopomorskie,Cattle Feed (kg),1160.0,0.0,1.45,20000.0,-1682.0,Internal Expense,N/A,EXPENSE
2024-10-11,Zachodniopomorskie,Cow Milk (HL),15.29,192.4208,82.326,2942.11,1683.35,Food Wholesaler,Skup,INCOME
2024-10-11,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.097,35.2743,20360.58,148.93,Agricultural Wholesale,Skup,INCOME
2024-10-11,Zachodniopomorskie,Buckwheat (Ton),0.9,1284.6536,537.2643,1156.19,672.65,Farmer's Market,RHD,INCOME
2024-10-11,Zachodniopomorskie,Potatoes (Deciton),35.0,95.5092,43.3684,3342.82,1824.93,Agricultural Wholesale,Skup,INCOME
2024-10-12,Zachodniopomorskie,Agricultural Fuel (liter),70.0,0.0,5.8,0.0,-406.0,Internal Expense,N/A,EXPENSE
2024-10-12,Zachodniopomorskie,Cattle Feed (kg),521.0,0.0,1.45,0.0,-755.45,Internal Expense,N/A,EXPENSE
2024-10-12,Zachodniopomorskie,Cow Milk (HL),13.35,210.2963,82.7929,2807.46,1702.17,,Skup,INCOME
2024-10-12,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,85.7292,35.2882,85.73,50.44,Farmer's Market,RHD,INCOME
2024-10-12,Zachodniopomorskie,Broiler Poultry (KG),76.6,5.1005,2.7114,390.7,183.01,Meat Factory,Skup,INCOME
2024-10-13,Zachodniopomorskie,Agricultural Fuel (liter),111.3,0.0,5.8,0.0,-645.54,Internal Expense,N/A,EXPENSE
2024-10-13,Zachodniopomorskie,Cattle Feed (kg),662.5,0.0,1.45,0.0,-960.62,Internal Expense,N/A,EXPENSE
2024-10-13,Zachodniopomorskie,Cow Milk (HL),11.33,198.2186,79.4806,2245.82,1345.3,Food Wholesaler,Skup,INCOME
2024-10-13,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,57.2943,33.3582,229.18,95.75,Food Wholesaler,,INCOME
2024-10-14,Zachodniopomorskie,Agricultural Fuel (liter),43.8,0.0,5.8,0.0,-254.04,Internal Expense,N/A,EXPENSE
2024-10-14,Zachodniopomorskie,Cattle Feed (kg),866.0,0.0,1.45,0.0,-1255.7,Internal Expense,N/A,EXPENSE
2024-10-14,Zachodniopomorskie,Cow Milk (HL),12.03,198.6371,83.6685,2389.6,1383.07,Food Wholesaler,Skup,INCOME
2024-10-14,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,66.2372,31.9309,331.19,171.54,Processing Plant,Skup,INCOME
2024-10-15,Zachodniopomorskie,Agricultural Fuel (liter),55.2,0.0,5.8,-10000.0,-320.16,Internal Expense,N/A,EXPENSE
2024-10-15,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,20000.0,-1205.96,Internal Expense,N/A,EXPENSE
2024-10-15,Zachodniopomorskie,Cow Milk (HL),12.23,209.8735,87.7533,2566.75,1493.53,Food Wholesaler,Skup,INCOME
2024-10-15,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,80.8677,31.4635,80.87,49.41,Farmer's Market,RHD,INCOME
2024-10-15,Zachodniopomorskie,Broiler Poultry (KG),141.0,5.022,2.6554,708.1,333.69,Agricultural Wholesale,Skup,INCOME
2024-10-16,Zachodniopomorskie,Agricultural Fuel (liter),107.3,0.0,5.8,0.0,-622.34,Internal Expense,N/A,EXPENSE
2024-10-16,Zachodniopomorskie,Cattle Feed (kg),515.0,0.0,1.45,0.0,-746.75,Internal Expense,N/A,EXPENSE
2024-10-16,Zachodniopomorskie,Cow Milk (HL),14.13,194.2129,80.0641,2744.23,1612.92,Agricultural Wholesale,Skup,INCOME
2024-10-16,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.3208,34.6643,306.6,133.28,Food Wholesaler,Skup,INCOME
2024-10-16,Zachodniopomorskie,Buckwheat (Ton),0.3,1407.9153,515.9246,422.37,267.59,Farmer's Market,RHD,INCOME
2024-10-16,Zachodniopomorskie,Potatoes (Deciton),62.0,89.6954,44.7785,5561.11,2784.84,Processing Plant,Skup,INCOME
2024-10-17,Zachodniopomorskie,Agricultural Fuel (liter),109.3,0.0,5.8,0.0,-633.94,Internal Expense,N/A,EXPENSE
2024-10-17,Zachodniopomorskie,Cattle Feed (kg),508.4,0.0,1.45,0.0,-737.18,Internal Expense,N/A,EXPENSE
2024-10-17,Zachodniopomorskie,Cow Milk (HL),,189.2484,80.0637,2021.17,1166.09,Meat Factory,Skup,INCOME
2024-10-17,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.0689,31.5035,342.41,153.39,Food Wholesaler,Skup,INCOME
2024-10-17,Zachodniopomorskie,Broiler Poultry (KG),95.3,4.8635,2.7889,463.49,197.71,Agricultural Wholesale,Skup,INCOME
2024-10-18,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-297.54,Internal Expense,N/A,EXPENSE
2024-10-18,Zachodniopomorskie,Cattle Feed (kg),1048.8,0.0,1.45,0.0,-1520.76,Internal Expense,N/A,EXPENSE
2024-10-18,Zachodniopomorskie,Cow Milk (HL),18.87,198.6072,84.0975,3747.72,2160.8,Processing Plant,Skup,INCOME
2024-10-18,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,59.16,34.073,354.96,150.52,Agricultural Wholesale,Skup,INCOME
2024-10-18,Zachodniopomorskie,Buckwheat (Ton),,1092.902,483.2498,3060.13,1707.03,Processing Plant,Skup,INCOME
2024-10-19,Zachodniopomorskie,Agricultural Fuel (liter),63.2,0.0,5.8,0.0,-366.56,Internal Expense,N/A,EXPENSE
2024-10-19,Zachodniopomorskie,Cattle Feed (kg),667.1,0.0,1.45,0.0,-967.29,Internal Expense,N/A,EXPENSE
2024-10-19,Zachodniopomorskie,Cow Milk (HL),10.77,200.6107,87.0714,2160.58,1222.82,Meat Factory,,INCOME
2024-10-19,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.412,34.5477,82.41,47.86,Private Individual,RHD,INCOME
2024-10-19,Zachodniopomorskie,Broiler Poultry (KG),114.3,4.9414,2.8902,564.8,234.45,Agricultural Wholesale,Skup,INCOME
2024-10-19,Zachodniopomorskie,Buckwheat (Ton),0.1,1348.3922,518.5358,134.84,82.99,Private Individual,RHD,INCOME
2024-10-19,Zachodniopomorskie,Potatoes (Deciton),47.0,99.8297,41.7028,4692.0,2731.97,Meat Factory,Skup,INCOME
2024-10-20,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-368.88,Internal Expense,N/A,EXPENSE
2024-10-20,Zachodniopomorskie,Cattle Feed (kg),1112.6,0.0,1.45,0.0,-1613.27,Internal Expense,N/A,EXPENSE
2024-10-20,Zachodniopomorskie,Cow Milk (HL),18.49,216.024,80.5616,-6005.719999999999,2504.7,Food Wholesaler,Skup,INCOME
2024-10-20,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.2167,32.8544,189.65,91.09,Processing Plant,Skup,INCOME
2024-10-21,Zachodniopomorskie,Agricultural Fuel (liter),69.2,0.0,5.8,0.0,-401.36,Internal Expense,N/A,EXPENSE
2024-10-21,Zachodniopomorskie,Cattle Feed (kg),571.8,0.0,1.45,0.0,-829.11,Internal Expense,N/A,EXPENSE
2024-10-21,Zachodniopomorskie,Cow Milk (HL),15.08,187.3708,79.5995,2825.55,1625.19,Processing Plant,Skup,INCOME
2024-10-21,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,80.3716,33.8067,80.37,46.56,Private Individual,RHD,INCOME
2024-10-22,Zachodniopomorskie,Agricultural Fuel (liter),70.6,0.0,5.8,0.0,-409.48,Internal Expense,N/A,EXPENSE
2024-10-22,Zachodniopomorskie,Cattle Feed (kg),655.7,0.0,1.45,0.0,-950.76,Internal Expense,N/A,EXPENSE
2024-10-22,Zachodniopomorskie,Cow Milk (HL),14.92,212.6446,81.7909,3172.66,1952.34,Food Wholesaler,Skup,INCOME
2024-10-22,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,84.6553,33.843,84.66,50.82,Private Individual,RHD,INCOME
2024-10-22,Zachodniopomorskie,Broiler Poultry (KG),106.1,5.4395,2.8608,577.13,273.6,Meat Factory,Skup,INCOME
2024-10-23,Zachodniopomorskie,Agricultural Fuel (liter),98.6,0.0,5.8,0.0,-571.88,Internal Expense,N/A,EXPENSE
2024-10-23,Zachodniopomorskie,Cattle Feed (kg),454.1,0.0,1.45,0.0,-658.45,,N/A,EXPENSE
2024-10-23,Zachodniopomorskie,Cow Milk (HL),10.8,211.4715,90.5974,-7716.110000000001,1305.44,Agricultural Wholesale,Skup,INCOME
2024-10-23,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.7143,35.9478,376.29,160.6,Food Wholesaler,Skup,INCOME
2024-10-24,Zachodniopomorskie,Agricultural Fuel (liter),41.9,0.0,5.8,0.0,-243.02,Internal Expense,N/A,EXPENSE
2024-10-24,Zachodniopomorskie,Cattle Feed (kg),1193.7,0.0,1.45,0.0,-1730.87,Internal Expense,N/A,EXPENSE
2024-10-24,Zachodniopomorskie,Cow Milk (HL),11.38,197.6215,78.6792,2248.93,1353.56,Agricultural Wholesale,Skup,INCOME
2024-10-24,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,61.1651,33.4804,183.5,83.06,Agricultural Wholesale,Skup,INCOME
2024-10-24,Zachodniopomorskie,Broiler Poultry (KG),40.4,6.8825,2.6939,278.05,169.22,Eco-Shop,RHD,INCOME
2024-10-25,Zachodniopomorskie,Agricultural Fuel (liter),59.3,0.0,5.8,0.0,-343.94,Internal Expense,N/A,EXPENSE
2024-10-25,Zachodniopomorskie,Cattle Feed (kg),609.8,0.0,1.45,0.0,-884.21,Internal Expense,N/A,EXPENSE
2024-10-25,Zachodniopomorskie,Cow Milk (HL),14.48,217.5629,90.5618,3150.31,1838.98,Processing Plant,Skup,INCOME
2024-10-25,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.6558,36.7895,363.93,143.19,Agricultural Wholesale,Skup,INCOME
2024-10-26,Zachodniopomorskie,Agricultural Fuel (liter),92.2,0.0,5.8,0.0,-534.76,Internal Expense,,EXPENSE
2024-10-26,Zachodniopomorskie,Cattle Feed (kg),749.9,0.0,1.45,0.0,-1087.36,Internal Expense,N/A,EXPENSE
2024-10-26,Zachodniopomorskie,Cow Milk (HL),15.99,213.9028,82.2169,3420.31,2105.66,Meat Factory,Skup,INCOME
2024-10-26,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.8792,34.3817,289.4,117.49,Meat Factory,Skup,INCOME
2024-10-26,Zachodniopomorskie,Broiler Poultry (KG),32.5,7.4777,2.605,243.03,158.37,Farmer's Market,RHD,INCOME
2024-10-27,Zachodniopomorskie,Agricultural Fuel (liter),47.7,0.0,5.8,0.0,-276.66,Internal Expense,N/A,EXPENSE
2024-10-27,Zachodniopomorskie,Cattle Feed (kg),1143.7,0.0,1.45,0.0,-1658.37,Internal Expense,N/A,EXPENSE
2024-10-27,Zachodniopomorskie,Cow Milk (HL),17.64,194.1584,80.7568,3424.95,2000.4,Processing Plant,Skup,INCOME
2024-10-27,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,85.2912,35.8291,170.58,98.92,Farmer's Market,RHD,INCOME
2024-10-27,Zachodniopomorskie,Potatoes (Deciton),96.0,86.0548,39.6242,8261.26,4457.34,Agricultural Wholesale,Skup,INCOME
2024-10-28,Zachodniopomorskie,Agricultural Fuel (liter),98.2,0.0,5.8,0.0,-569.56,,N/A,EXPENSE
2024-10-28,Zachodniopomorskie,Cattle Feed (kg),970.2,0.0,1.45,0.0,-1406.79,Internal Expense,N/A,EXPENSE
2024-10-28,Zachodniopomorskie,Cow Milk (HL),14.03,219.4311,79.5678,3078.62,1962.28,Processing Plant,Skup,INCOME
2024-10-28,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,58.175,36.2849,232.7,87.56,,Skup,INCOME
2024-10-29,Zachodniopomorskie,Agricultural Fuel (liter),88.5,0.0,5.8,0.0,-513.3,Internal Expense,,EXPENSE
2024-10-29,Zachodniopomorskie,Cattle Feed (kg),940.6,0.0,1.45,20000.0,-1363.87,Internal Expense,N/A,EXPENSE
2024-10-29,Zachodniopomorskie,Cow Milk (HL),11.3,201.8569,85.3257,2280.98,1316.8,Food Wholesaler,Skup,INCOME
2024-10-29,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.7393,31.5932,262.96,136.59,Meat Factory,Skup,INCOME
2024-10-29,Zachodniopomorskie,Broiler Poultry (KG),132.8,4.9469,2.7656,656.95,289.68,Meat Factory,Skup,INCOME
2024-10-30,Zachodniopomorskie,Agricultural Fuel (liter),67.6,0.0,5.8,0.0,-392.08,Internal Expense,N/A,EXPENSE
2024-10-30,Zachodniopomorskie,Cattle Feed (kg),734.4,0.0,1.45,20000.0,-1064.88,Internal Expense,N/A,EXPENSE
2024-10-30,Zachodniopomorskie,Cow Milk (HL),15.22,209.4543,89.3587,3187.89,1827.85,Processing Plant,Skup,INCOME
2024-10-30,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.0332,36.7404,174.1,63.88,Processing Plant,Skup,INCOME
2024-10-31,Zachodniopomorskie,Agricultural Fuel (liter),113.6,0.0,5.8,0.0,-658.88,Internal Expense,,EXPENSE
2024-10-31,Zachodniopomorskie,Cattle Feed (kg),1183.0,0.0,1.45,0.0,-1715.35,Internal Expense,N/A,EXPENSE
2024-10-31,Zachodniopomorskie,Cow Milk (HL),17.87,193.1883,92.1109,3452.27,1806.25,Food Wholesaler,Skup,INCOME
2024-10-31,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,63.2949,33.5579,253.18,118.95,Meat Factory,Skup,INCOME
